src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.10.1.53,35.190.43.134,46222,443,6,2024-03-19 12:43:36,2749447.0,4419.070453076564,11.274994571635679,4.7282235300407685,6.54677104159491,13,18,3081,9069,916.0,66.0,237.0,285.5712224243246,1466.0,66.0,503.8333333333333,566.9027204419154,1466,66,391.93548387096774,487.99867368168987,238142.70551508846,260,360,0,6,91648.23333333334,756731.0,80.0,166008.9993222623,2201715.0,1027913.0000000001,5390.0,183476.25,302105.21644346724,1992716.0,767408.0,80.0,117218.58823529411,196181.87920368506,0,0,0,0,1,0,0,0,0,0,0,1.3846153846153846,391.93548387096774,65535,272,756067.0,20668.0,205749.66666666666,242213.2125398796,756731.0,21768.0,196934.0909090909,225578.4132263524,0.0,0.0,6992.0,6.0,0.0,120201.48188897867,237.0,503.8333333333333,0,13,18,3081,9069
10.10.1.53,172.217.170.170,56344,443,17,2024-03-19 12:43:36,1437485.0,3828.9095190558514,5.56527546374397,2.086978298903989,3.478297164839981,3,5,1442,4062,1292.0,73.0,480.6666666666667,573.7016258958619,1292.0,93.0,812.4,587.3876403194062,1292,73,688.0,604.0343533276895,364857.5,24,40,0,3,205355.0,525346.0,663.0,205243.18435664836,1437485.0,836592.0,600893.0,718742.5,117849.5,826856.0,765546.0,663.0,206714.0,323454.5219648351,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,688.0,0,0,524683.0,452152.0,488417.5,36265.5,525346.0,27447.0,212423.6,184957.6004197719,0.0,0.0,0.0,0.0,0.0,0.0,480.6666666666667,812.4,0,3,5,1442,4062
10.10.1.53,35.241.16.93,60420,443,6,2024-03-19 12:43:36,1803951.0,4088.802855509933,11.086775638584419,5.543387819292209,5.543387819292209,10,10,1237,6139,583.0,54.0,123.7,154.3697185331372,1466.0,66.0,613.9,606.6225267825124,1466,54,368.8,505.94906858299487,255984.46000000005,200,200,0,2,94944.78947368421,563301.0,2.0,166639.6740536074,1803951.0,665253.0,1416.0,200439.0,228493.21163852743,1123061.0,528830.0,2.0,124784.55555555556,207413.20843674516,0,0,0,0,1,0,0,0,0,0,0,1.0,368.8,65535,261,561017.0,25145.0,220550.7142857143,216740.54253001232,563301.0,14232.0,184604.88888888888,204074.71178982165,0.0,0.0,4877.0,4.0,0.0,49700.897816095465,123.7,613.9,0,10,10,1237,6139
54.157.221.132,10.10.1.53,443,60116,6,2024-03-19 12:43:36,260211.00000000003,953.0726986945209,7.686070150762265,3.8430350753811324,3.8430350753811324,1,1,194,54,194.0,194.0,194.0,0.0,54.0,54.0,54.0,0.0,194,54,124.0,70.0,4900.0,20,20,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,54.0,0,1,1,194,54
10.10.0.75,255.255.255.255,49752,10001,17,2024-03-19 12:43:37,0.0,0,0,0,0,1,0,229,0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229,229,229.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,229.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0,1,0,229,0
10.10.1.53,172.217.170.202,56886,443,6,2024-03-19 12:43:37,2419194.0,10399.744708361544,14.05426766104744,2.4801648813613126,11.574102779686127,6,28,921,24238,583.0,66.0,153.5,192.10045115338312,1466.0,66.0,865.6428571428571,622.0120700646592,1466,66,739.9705882352941,631.5362448400826,398838.0285467128,120,560,0,1,73308.90909090909,627432.0,3.0,142009.50968847628,2419194.0,1644405.0,603.0,483838.8,607307.0403736153,2247900.0,627432.0,3.0,83255.55555555556,157020.57463920038,0,0,0,0,1,0,0,0,0,0,0,4.666666666666667,739.9705882352941,65535,268,625634.0,38846.0,249181.33333333334,199987.03921393392,342699.0,39371.0,160327.3,107035.83356712834,0.0,0.0,22382.0,21.0,0.0,14133.316157647538,153.5,865.6428571428571,0,6,28,921,24238
172.217.170.206,10.10.1.53,443,60774,6,2024-03-19 12:43:38,1566262.0,6853.259544060955,7.661553431035165,7.661553431035165,0.0,12,0,10734,0,1466.0,66.0,894.5,562.0682787704711,0.0,0.0,0.0,0.0,1466,66,894.5,562.0682787704711,315920.75,240,0,0,9,142387.45454545456,589533.0,137.0,208422.6008920615,1566262.0,589533.0,137.0,142387.45454545456,208422.6008920615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,894.5,65535,0,589396.0,143517.0,404460.0,189797.81996816155,589533.0,143938.0,381968.25,169182.46887218396,9934.0,9.0,0.0,0.0,10520.039860509398,0.0,894.5,0.0,0,12,0,10734,0
172.217.170.202,10.10.1.53,443,49800,6,2024-03-19 12:43:38,3371280.0,2405.91110794713,5.339218338435253,4.15272537433853,1.1864929640967228,14,4,7761,350,1466.0,66.0,554.3571428571429,586.851113649652,140.0,66.0,87.5,30.70423423568808,1466,66,450.6111111111111,552.9403362317663,305743.0154320988,280,80,0,6,198310.58823529413,1341761.0,2.0,393192.49896457454,2863306.0,1341761.0,239.0,220254.3076923077,431205.652593424,1784668.0,1178789.0,2.0,594889.3333333334,481300.49134702625,0,0,0,0,1,0,0,0,0,0,0,0.2857142857142857,450.6111111111111,65535,78,1341502.0,2011.0000000000002,610611.25,612764.4150594807,1303384.0,6140.0,327377.44444444444,480985.1048913657,4849.0,4.0,0.0,0.0,5411830.357142857,0.0,554.3571428571429,87.5,0,14,4,7761,350
10.10.35.25,255.255.255.255,39540,10001,17,2024-03-19 12:43:39,0.0,0,0,0,0,1,0,234,0,234.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,234,234,234.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,234.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,1,0,234,0
172.217.170.202,10.10.1.53,443,49814,6,2024-03-19 12:43:40,1940503.0,4193.242679861871,8.245284856555234,4.637972731812319,3.6073121247429145,9,7,7072,1065,1466.0,66.0,785.7777777777778,576.3009973149212,583.0,66.0,152.14285714285714,177.66937880024605,1466,66,508.5625,547.2059677066305,299434.37109375,180,140,0,6,129366.86666666667,555555.0,135.0,207141.2381903924,1384948.0,617363.0,135.0,173118.5,233815.17960987904,1738745.0,1046716.0,610.0,289790.8333333333,419989.32957850915,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,508.5625,65535,76,537203.0,70357.0,324105.0,198453.30770612013,555330.0,69972.0,370395.0,197245.545438167,4849.0,4.0,0.0,0.0,6829577.464788732,0.0,785.7777777777778,152.14285714285714,0,9,7,7072,1065
10.10.53.153,255.255.255.255,57486,10001,17,2024-03-19 12:43:40,0.0,0,0,0,0,1,0,227,0,227.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,227,227,227.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,227.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0,1,0,227,0
10.10.253.173,52.72.135.101,37808,443,6,2024-03-19 12:43:41,578914.0,228.01314184835744,3.454744573459961,1.7273722867299806,1.7273722867299806,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
10.10.0.98,10.10.255.255,138,138,17,2024-03-19 12:43:41,0.0,0,0,0,0,1,0,243,0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,243,243,243.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0,1,0,243,0
10.10.253.173,172.217.170.174,46193,443,17,2024-03-19 12:42:42,118917459.0,224.8029870870349,0.8829653852593672,0.4456872897023473,0.43727809555701996,53,52,19018,7715,1287.0,71.0,358.8301886792453,479.39225424308455,448.0,65.0,148.3653846153846,142.6588222683964,1287,65,254.6,370.34381966208747,137154.54476190478,424,416,0,53,1143437.1057692308,16182092.0,1.0,3788179.6953898408,118655046.0,16212795.0,62.0,2281827.8076923075,5166946.436029267,116263424.0,17714121.0,1.0,2279674.9803921566,5363980.936228686,0,0,0,0,1,0,0,0,0,0,0,0.9811320754716981,254.6,0,0,16181885.999999998,74.0,3463721.0606060605,6099040.912919495,16151389.0,5229.0,2289891.04,5166149.566616976,0.0,0.0,0.0,0.0,0.0,0.0,358.8301886792453,148.3653846153846,0,53,52,19018,7715
102.132.104.61,10.10.1.53,443,45856,6,2024-03-19 12:42:49,105633443.0,255.54407045124904,1.2780043532236283,0.9750699880150645,0.3029343652085637,103,32,23446,3548,1446.0,66.0,227.63106796116506,349.7876190665666,403.0,66.0,110.875,94.54719390336236,1446,66,199.95555555555555,312.94382093552895,97933.8350617284,2060,640,0,47,788309.276119403,16465679.0,2.0,2270630.6053790445,105326594.0,16662240.0,2.0,1032613.6666666666,2639703.9850104754,100209841.0,22284477.0,77.0,3232575.5161290322,5934549.005988978,0,0,0,0,1,0,0,0,0,0,0,0.3106796116504854,199.95555555555555,65535,99,16465675.999999998,414.0,1723835.5,2883635.9972479455,16269118.0,5697.0,1676571.0943396227,3227153.8412676076,2362.3333333333335,6.0,0.0,0.0,5317.700130335052,0.0,227.63106796116506,110.875,0,103,32,23446,3548
10.10.2.153,3.82.170.23,53200,443,6,2024-03-19 12:42:52,72723034.0,1170.646978232509,2.5713998676127843,1.7050993774544665,0.8663004901583177,124,63,12450,72683,592.0,60.0,100.40322580645162,123.78629603622676,1514.0,66.0,1153.6984126984128,597.3625533595243,1514,60,455.2566844919786,614.9997594849509,378224.7041665475,2480,1260,0,18,390983.9247311828,10186687.0,-12.0,1645478.0004703165,72723034.0,10663730.0,2.0,591244.1788617886,2072398.0526282548,71474067.0,14318006.0,1.0,1152807.5322580645,3138610.589927604,0,0,0,0,1,0,0,0,0,0,0,0.5080645161290323,455.2566844919786,64240,122,10186654.0,2.0,2001466.2285714287,3339823.027680796,10070649.0,36415.0,1813549.9743589743,3061672.2241225904,48.0,8.0,29674.0,21.0,60.01650453874816,16988.573046312667,100.40322580645162,1153.6984126984128,0,124,63,12450,72683
10.10.2.153,41.90.72.43,60900,80,6,2024-03-19 12:42:55,102301819.0,45.68833717414155,0.4300998792602114,0.3127999121892447,0.11729996707096675,32,12,2986,1688,487.0,66.0,93.3125,101.68377374856816,954.0,66.0,140.66666666666666,245.23911234185755,954,66,106.22727272727273,156.09901630875825,24366.90289256198,640,240,0,2,2379112.069767442,10131751.0,6.0,4012334.8651467348,102077968.0,11727206.0,6.0,3292837.6774193547,4628977.997008441,101008243.0,16835620.0,292903.0,9182567.545454545,4574972.3593384465,0,0,0,0,1,0,0,0,0,0,0,0.375,106.22727272727273,64240,506,10131717.0,14.0,6571222.933333334,4354971.132129465,10028778.0,63910.0,4116340.2916666665,4413835.060437621,0.0,0.0,0.0,0.0,0.0,0.0,93.3125,140.66666666666666,0,32,12,2986,1688
10.10.1.53,35.190.43.134,39618,443,17,2024-03-19 12:43:03,93216684.0,2872.565172989848,4.784551229048225,1.083497027205988,3.7010542018422368,101,345,55162,212609,1292.0,75.0,546.1584158415842,563.1434007035032,1292.0,63.0,616.2579710144928,579.603402737983,1292,63,600.3834080717489,576.6639628868974,332541.32609242096,808,2760,0,101,209475.69438202248,11472092.0,1.0,913390.2359450153,93168725.0,11615013.0,422.0,931687.25,2028177.7011880463,93180016.0,12014405.0,1.0,270872.1395348837,1105902.3147311069,0,0,0,0,1,0,0,0,0,0,0,3.4158415841584158,600.3834080717489,0,0,11454225.0,240.0,775272.291262136,1752878.112227068,10970455.0,5509.0,619239.1007751938,1552398.521193245,3201.1666666666665,4.666666666666667,8136.727272727273,12.363636363636363,25502.799638310895,34649.49057846965,546.1584158415842,616.2579710144928,0,101,345,55162,212609
10.10.1.53,35.190.43.134,35220,443,17,2024-03-19 12:43:03,61045255.0,138.22532152580902,0.2129567646166766,0.0491438687576946,0.163812895858982,3,10,1524,6914,1292.0,107.0,508.0,554.4204180944276,1292.0,66.0,691.4,523.9078544935169,1292,66,649.0769230769231,536.6965138036525,288043.1479289941,24,80,0,3,5087104.583333333,32484086.0,82.0,9424877.586791605,5228281.0,5227292.0,989.0000000000001,2614140.5,2613151.5,61018564.0,32484085.999999996,82.0,6779840.444444444,10344256.41975535,0,0,0,0,1,0,0,0,0,0,0,3.3333333333333335,649.0769230769231,0,0,2998269.0,26609.0,1025604.3333333334,1394922.8812388,16570594.0,26691.0,5926816.5,5775031.451811172,0.0,0.0,0.0,0.0,0.0,0.0,508.0,691.4,0,3,10,1524,6914
10.10.6.247,8.8.8.8,42569,443,17,2024-03-19 12:43:03,61550742.0,295.9022004966244,1.0397925016078604,0.5036494929663073,0.5361430086415531,31,33,4398,13815,1242.0,73.0,141.8709677419355,208.00368202936488,1242.0,83.0,418.6363636363636,415.484442926627,1242,73,284.578125,359.30317998381867,129098.77514648438,248,264,0,31,976995.9047619047,34985646.0,0.0,4838658.753847402,61550742.0,34985646.0,0.0,2051691.4,7572791.67936216,61355379.0,35540157.0,0.0,1917355.59375,6745987.915600185,0,0,0,0,1,0,0,0,0,0,0,1.064516129032258,284.578125,0,0,34985642.0,7176.0,4645472.153846154,9821359.588678896,34983268.0,6593.0,4339293.0,9528070.66742896,763.0,12.0,3112.3333333333335,7.666666666666667,63107.398370621566,34035.77456266016,141.8709677419355,418.6363636363636,0,31,33,4398,13815
10.10.0.133,130.44.212.234,45126,443,6,2024-03-19 12:43:03,45588938.0,171.05026662389022,0.4387029151677102,0.04387029151677102,0.3948326236509392,2,18,148,7650,74.0,74.0,74.0,0.0,1514.0,66.0,425.0,523.7722151215481,1514,66,389.9,507.92882375387984,257991.68999999994,40,360,0,0,2399417.789473684,29666286.0,3.0,6591600.016724352,0,0.0,0.0,0.0,0.0,45377532.0,29666286.0,3.0,2669266.588235294,6919204.04502014,0,0,0,0,1,0,0,0,0,0,0,9.0,389.9,65535,42,3072409.0,333682.0,1809097.25,975520.0646366468,29660460.0,5822.0,3690267.5,8704336.546595626,0.0,0.0,4974.0,4.0,0.0,1474214.5820983995,74.0,425.0,0,2,18,148,7650
10.10.1.53,108.128.110.172,44556,443,6,2024-03-19 12:43:11,93102265.0,96.21677839953732,0.5048212307187155,0.19333579048801874,0.31148544023069685,18,29,1536,7422,131.0,66.0,85.33333333333333,20.84599615167276,1514.0,66.0,255.93103448275863,374.62035320689785,1514,66,190.59574468085106,306.001297422814,93636.79402444545,360,580,0,7,2023962.2826086956,14231234.0,3.0,3534222.1142946975,91362053.0,26164315.0,919.0,5374238.411764706,7023717.708114909,92791735.0,15823306.0,3.0,3313990.535714286,4747368.66667939,0,0,0,0,1,0,0,0,0,0,0,1.6111111111111112,190.59574468085106,65535,133,13995453.0,54666.0,5343068.266666667,4519850.903691603,14176667.0,47635.0,3528799.0434782607,4205793.23373538,0.0,0.0,358.0,6.0,0.0,298.39002743854667,85.33333333333333,255.93103448275863,0,18,29,1536,7422
10.10.1.53,35.244.195.33,43901,443,17,2024-03-19 12:43:12,93877194.0,252.09530655549844,0.8628293683341238,0.29826200386858603,0.5645673644655378,28,53,14304,9362,1292.0,75.0,510.85714285714283,528.8550108006726,1292.0,64.0,176.64150943396226,326.5418054856026,1292,64,292.17283950617286,437.85497881397225,191716.9824721841,224,424,0,28,1173464.925,32095747.0,2.0,4319853.514418616,93341698.0,32154175.000000004,1451.0,3457099.925925926,7364898.083734085,93837987.0,32151398.0,2.0,1804576.673076923,5307139.775537271,0,0,0,0,1,0,0,0,0,0,0,1.8928571428571428,292.17283950617286,0,0,32055585.999999996,39026.0,3189111.2592592593,6989375.97182673,32037319.0,9664.0,1969115.3863636365,5631489.249237021,0.0,0.0,151.66666666666666,4.666666666666667,0.0,394.38499776804093,510.85714285714283,176.64150943396226,0,28,53,14304,9362
41.90.74.49,10.10.0.133,443,35546,17,2024-03-19 12:43:13,91281746.0,480.1726732965866,1.7528148508465209,1.6103986442152411,0.14241620663127982,147,13,39018,4813,1392.0,60.0,265.42857142857144,407.2978318252183,1362.0,70.0,370.2307692307692,543.2176435684169,1392,60,273.94375,420.9613142391323,177208.42808593748,1176,104,0,147,574099.0314465408,23306620.0,1.0,1976573.7908182181,91281746.0,23316349.0,1.0,625217.4383561644,2059008.4973213756,89104110.0,40424326.0,499083.0,7425342.5,11307850.476068433,0,0,0,0,1,0,0,0,0,0,0,0.08843537414965986,273.94375,0,0,23260587.0,468.0,1221439.42,3340814.9011479043,23296891.0,9725.0,984996.4126984127,2921707.8231699457,4000.5,13.0,0.0,0.0,3158.650848277971,0.0,265.42857142857144,370.2307692307692,0,147,13,39018,4813
8.8.8.8,10.10.1.53,443,37327,17,2024-03-19 12:43:14,90942475.0,834.2306496496824,2.7269985779472132,1.71537007322486,1.0116285047223532,156,92,63741,12126,1242.0,84.0,408.59615384615387,365.30182074774467,247.0,73.0,131.80434782608697,81.00016628142284,1242,73,305.9153225806452,322.8827387628905,104253.26299102498,1248,736,0,156,368188.15789473685,9687401.0,1.0,1063565.3586202627,90942475.0,10098043.0,1.0,586725.6451612903,1473401.3758985014,89842829.0,9734071.0,5.0,987283.8351648352,1975206.8709879883,0,0,0,0,1,0,0,0,0,0,0,0.5897435897435898,305.9153225806452,0,0,9687400.0,650.0,991298.5641025641,1677662.2982627326,9682478.0,6704.0,813301.9270833334,1547502.4622676645,2780.0,7.5,387.8333333333333,5.833333333333333,7212.934652517059,1699.7895533432238,408.59615384615387,131.80434782608697,0,156,92,63741,12126
10.10.0.133,35.190.118.8,58588,443,6,2024-03-19 12:43:16,35630736.0,270.4687323888005,0.8700353537462713,0.05613131314492072,0.8139040406013505,2,29,597,9040,523.0,74.0,298.5,224.5,1466.0,66.0,311.7241379310345,471.01986901145386,1466,66,310.8709677419355,459.1387267999189,210808.37044745058,40,580,0,1,1187691.2,29597051.0,2.0,5289129.826815904,0,0.0,0.0,0.0,0.0,35585911.0,29597051.0,2.0,1270925.392857143,5465270.136195676,0,0,0,0,1,0,0,0,0,0,0,14.5,310.8709677419355,65535,273,28587181.0,6299.0,3441798.222222222,8895113.073491506,29412197.0,6085.0,2722306.5833333335,8050810.058585994,0.0,0.0,3537.0,7.5,0.0,11650.830825785986,298.5,311.7241379310345,0,2,29,597,9040
172.217.170.162,10.10.0.133,443,44438,6,2024-03-19 12:43:16,36792813.0,467.53696163432784,1.19588572909606,1.1143480657486013,0.08153766334745864,41,3,12804,4398,1466.0,66.0,312.2926829268293,510.2524599384992,1466.0,1466.0,1466.0,0.0,1466,66,390.95454545454544,571.9886344446752,327170.9979338843,820,60,0,10,855646.8139534884,19811172.0,2.0,3142711.6116159884,36792813.0,20472308.0,2.0,919820.325,3348749.500438592,21501859.0,21414225.0,87634.0,10750929.5,10663295.5,0,0,0,0,1,0,0,0,0,0,0,0.07317073170731707,390.95454545454544,65535,295,19808570.0,5408.0,2509258.846153846,5346759.460575807,19810816.0,5441.0,1860388.9444444445,4658588.01666699,4824.0,4.5,0.0,0.0,10996.287841055315,0.0,312.2926829268293,1466.0,0,41,3,12804,4398
41.90.72.33,10.10.0.133,443,55566,6,2024-03-19 12:43:20,38899352.0,273.4235778529164,0.8226358115168603,0.7969284424069584,0.025707369109901883,31,1,10570,66,1514.0,66.0,340.96774193548384,507.3952130097639,66.0,66.0,66.0,0.0,1514,66,332.375,501.69062615819325,251693.484375,620,20,0,18,1254817.8064516129,16305847.0,2.0,3274807.914591371,38899352.0,16883235.0,2.0,1296645.0666666667,3413980.6709985426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.03225806451612903,332.375,65160,313,16305758.0,1095.0,2764943.727272727,4897073.837316379,15728459.0,7068.0,2474542.0,4115097.085655565,4054.5,6.5,0.0,0.0,13908.947763830904,0.0,340.96774193548384,66.0,0,31,1,10570,66
41.90.72.40,10.10.0.133,443,32896,6,2024-03-19 12:43:25,19747509.0,334.9789586119444,0.7595894753105316,0.7089501769564961,0.05063929835403544,14,1,6549,66,1514.0,66.0,467.7857142857143,523.5817822012729,66.0,66.0,66.0,0.0,1514,66,441.0,515.661387604954,265906.6666666667,280,20,0,11,1410536.357142857,10920178.0,4.0,2881423.996405885,18825841.0,10920178.0,4.0,1448141.6153846155,2986882.6451600655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.07142857142857142,441.0,65160,313,10920174.0,443754.0,3648096.0,3908544.749266202,10920092.0,234380.0,2737449.714285714,3597665.903249721,5326.0,6.0,0.0,0.0,7051.9041862571285,0.0,467.7857142857143,66.0,0,14,1,6549,66
41.90.72.40,10.10.0.133,443,32900,6,2024-03-19 12:43:25,20622938.0,271.9787064287348,0.7758351404634974,0.6788557479055602,0.09697939255793718,14,2,5477,132,1514.0,66.0,391.2142857142857,517.3299829166002,66.0,66.0,66.0,0.0,1514,66,350.5625,495.7262309922181,245744.49609375,280,40,0,8,1374862.5333333334,10837922.0,3.0,2854510.530374431,15786616.0,10837922.0,3.0,1214355.076923077,2885214.368162708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.14285714285714285,350.5625,65160,313,10837811.0,201885.0,3871822.6666666665,4928062.023912601,10837525.0,201168.0,2350255.714285714,3546557.9463390657,4399.0,5.0,0.0,0.0,21493.240305077954,0.0,391.2142857142857,66.0,0,14,2,5477,132
172.217.170.162,10.10.0.133,443,46923,17,2024-03-19 12:43:26,21816015.0,868.5820943925827,3.3003277638010426,2.9794625645426076,0.3208651992584347,65,7,18390,559,1292.0,63.0,282.9230769230769,426.4166726316231,114.0,71.0,79.85714285714286,14.095881581193156,1292,63,263.18055555555554,409.6238900364336,167791.73128858022,520,56,0,65,307267.8169014084,8567736.0,1.0,1068056.5493761178,21816015.0,8567736.0,1.0,340875.234375,1120878.242962797,20950821.0,17534387.0,1810.0,3491803.5,6313959.835555939,0,0,0,0,1,0,0,0,0,0,0,0.1076923076923077,263.18055555555554,0,0,8480881.0,552.0,775651.4347826086,1741625.400563229,8464133.0,5156.0,595630.6666666666,1531873.1602410024,1896.875,6.875,0.0,0.0,3764.978037834866,0.0,282.9230769230769,79.85714285714286,0,65,7,18390,559
23.212.161.47,10.10.0.133,443,60284,6,2024-03-19 12:43:28,16047509.999999998,567.377742715225,1.4332441606205575,1.4332441606205575,0.0,23,0,9105,0,1514.0,66.0,395.8695652173913,509.03372266761903,0.0,0.0,0.0,0.0,1514,66,395.8695652173913,509.03372266761903,259115.33081285446,460,0,0,13,729432.2727272727,10056271.0,1.0,2186184.1956764045,16047510.0,10056271.0,1.0,729432.2727272727,2186184.1956764045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,395.8695652173913,65160,0,10056270.0,5434.0,1508035.875,3238938.4900303152,10055710.0,5204.0,1445187.6363636365,2920234.976322882,7414.0,9.0,0.0,0.0,18641.58325224471,0.0,395.8695652173913,0.0,0,23,0,9105,0
41.90.72.17,10.10.0.133,443,38590,6,2024-03-19 12:43:30,28844341.0,37158.55390837322,28.4631221077299,26.001634081361054,2.4614880263688463,750,71,1065308,6506,1514.0,60.0,1420.4106666666667,347.5183362350188,94.0,66.0,91.63380281690141,5.874843567877729,1514,60,1305.498172959805,499.81603588590076,249816.06972869605,15000,1420,0,731,35176.0256097561,5223372.0,1.0,218150.77872159798,28844341.0,6942046.0,1.0,38510.46862483311,286197.9221049137,22495517.0,5487330.0,943.0,321364.52857142856,895512.8315498128,0,0,0,0,1,0,0,0,0,0,0,0.09466666666666666,1305.498172959805,65160,2844,5219705.0,3814.0,116162.9604519774,439233.08749054716,5083333.0,5075.0,103165.65853658537,401402.02977360645,507246.0,365.0,0.0,0.0,59030.66633841207,0.0,1420.4106666666667,91.63380281690141,0,750,71,1065308,6506
34.241.114.86,10.10.1.53,443,52524,6,2024-03-19 12:43:32,17015334.0,678.1530118656501,1.3517219232957756,0.8227872576582981,0.5289346656374774,14,9,10558,981,1514.0,66.0,754.1428571428571,671.6715669712029,295.0,66.0,109.0,76.1723192650862,1514,66,501.69565217391306,613.1997642291309,376013.95085066167,280,180,0,9,773424.2727272727,3278101.0,2.0,1029834.6089754229,17015334.0,3776905.0,2.0,1308871.8461538462,1343963.8704512997,9475705.0,4067735.0,59318.0,1184463.125,1276958.1166628408,0,0,0,0,1,0,0,0,0,0,0,0.6428571428571429,501.69565217391306,26847,84,3228027.0,125986.99999999999,1489386.142857143,1210192.6361494719,3278099.0,152434.0,1093153.75,1056061.6667295936,5792.0,4.0,0.0,0.0,4924.3619031910575,0.0,754.1428571428571,109.0,0,14,9,10558,981
